ESTACIÓN,CÓDIGO,X=N,Y=E,MUNICIPIO,CUENCA,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
Mesitas,2120646,997800,959500,El Colegio,R. Bogotá,1995,4.1,71.5,45.7,15.6,95.7,89.3,73.3,91.9,81.1,102.3,140.6,62.6
Anclaje 14,2120177,1000500,963800,El Colegio,R. Bogotá,1999,105.0,92.3,68.4,116.8,69.9,43.5,21.8,57.4,97.5,147.2,117.7,138.8
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,1994,24.7,38.3,67.8,68.4,167.2,89.3,95.1,73.1,108.7,189.4,45.8,15.0
Manjui,2120174,1022500,965100,Facatativá,R. Bojacá,1985,46.0,43.0,175.0,215.5,175.5,105.0,89.0,102.5,105.5,205.5,114.0,63.0
El Fute,2120166,1002150,977280,Soacha,R. Bogotá,1990,23.7,53.3,36.3,112.0,35.3,12.9,16.1,16.1,18.1,118.5,40.7,58.5
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,1963,151.0,137.4,41.8,189.6,224.5,80.8,85.3,66.8,53.5,207.3,97.1,66.5
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,1987,18.1,29.7,47.6,85.3,74.9,21.1,82.1,33.0,57.4,163.1,88.7,32.5
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,1998,13.5,69.3,74.3,76.5,126.1,25.8,56.0,35.0,117.6,94.1,81.3,58.1
Lag del Indio,2120184,978500,959200,Viotá,R. Calandaima,2007,162.0,43.0,158.5,193.5,248.5,43.5,15.5,86.5,23.5,400.0,137.5,214.7
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,2008,41.2,23.5,35.4,123.6,138.0,51.8,66.9,80.9,44.1,144.1,173.3,0.0
La Boyera,2401511,1077900,1025200,Ubaté,R. Ubaté,2010,1.9,25.9,16.0,153.5,156.8,64.4,139.1,14.5,96.3,86.0,148.6,85.1
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1990,105.0,68.0,179.0,187.0,47.0,13.0,30.0,38.0,29.0,184.0,118.0,96.0
Guerrero,2120214,1057250,1003780,Zipaquirá,R. Frío,2000,40.4,131.2,129.1,60.8,79.6,73.6,79.5,81.0,145.6,127.2,143.4,23.0
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,1962,44.5,48.5,65.0,63.8,96.0,86.7,55.2,59.5,42.0,152.1,98.5,22.3
Sta Inés,2120136,1023000,993400,Tenjo,R. Chicú,1993,13.0,39.0,61.5,136.7,137.2,36.0,52.6,27.5,115.6,62.1,165.0,52.5
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,1973,25.9,1.2,25.4,60.9,40.1,81.3,30.9,86.0,138.2,79.3,63.7,129.1
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,1951,16.1,68.4,109.4,95.2,111.1,37.2,73.2,64.1,25.1,85.1,83.0,3.5
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,1976,38.6,73.3,146.4,78.3,83.8,34.6,0.9,42.6,58.8,243.3,134.3,74.5
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1967,5.6,25.1,20.0,46.9,93.5,86.6,48.3,27.7,27.3,76.2,106.8,57.9
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,1999,173.5,420.5,345.3,221.0,190.0,247.0,218.6,208.0,171.5,159.6,51.0,32.7
Col José de Caldas,2120190,983520,949766,Viotá,R. Calandaima,1992,0.0,0.0,32.2,140.4,48.4,15.3,28.7,22.0,0.0,53.2,107.6,96.0
Central No. 2,2401068,1132840,1040390,Puente Nacional,R. Suárez,1962,143.2,57.8,233.2,378.5,307.3,380.0,108.0,174.0,162.5,402.0,374.0,47.0
Tabio,2120565,1035180,998070,Tabio,R. Chicú,1991,10.2,19.5,135.4,46.9,69.1,52.0,36.7,65.5,38.8,17.6,146.6,40.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1996,29.1,131.9,104.3,80.6,138.9,148.6,96.4,63.0,31.2,181.0,73.8,19.3
Monserrate,2401036,1088870,1030320,Fúquene,Lag. Fúquene,1986,14.0,79.0,15.5,104.5,59.5,124.0,36.5,28.0,85.0,243.5,123.5,12.0
Bojacá,2120075,1014937,970678,Bojacá,R. Bojacá,2001,15.5,55.5,7.0,89.0,89.0,34.5,11.0,14.5,46.5,108.0,31.0,52.0
Edificio CAR,2120058,1000000,1000000,Santafe de Bogotá,Bogotá,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,33.6,49.7,58.4
Apostólica,2120051,989870,971174,Sibaté,Emb. Muña,2005,14.8,45.3,30.7,78.6,94.6,61.9,20.7,33.3,24.5,80.4,52.4,36.5
Bojacá,2120075,1014937,970678,Bojacá,R. Bojacá,1980,20.0,40.5,18.0,48.5,41.5,94.5,12.5,19.5,42.5,57.5,35.5,24.5
Univ. Fusagasugá,2119514,967023,982265,Fusagasugá,R. Subia,2006,34.8,90.9,69.4,0.0,17.4,54.6,31.4,0.0,0.0,0.0,0.0,0.0
Apostólica,2120051,989870,971174,Sibaté,Emb. Muña,1978,2.1,24.1,65.1,228.4,73.5,57.8,25.7,16.6,20.5,45.7,88.9,30.9
Manjui,2120174,1022500,965100,Facatativá,R. Bojacá,2007,13.6,2.3,128.8,155.0,104.0,46.0,31.0,105.0,38.8,215.0,106.9,164.1
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1975,1.1,36.4,130.2,40.9,118.2,66.5,45.6,61.8,79.3,137.1,59.8,71.6
La María,2120186,1033300,1031172,Guasca,R. Aves,2006,0.0,13.1,51.9,131.2,29.7,91.5,0.0,75.0,40.0,7.4,0.0,39.3
Pedro Palo,2120178,1009920,965470,Tena,R. Bogotá,1991,0.0,13.2,0.0,55.9,28.6,40.7,16.8,32.7,117.8,51.3,116.3,114.8
Apostólica,2120051,989870,971174,Sibaté,Emb. Muña,1962,30.0,4.6,76.0,60.4,92.0,76.5,20.8,57.2,23.3,59.4,161.4,9.4
El Fute,2120166,1002150,977280,Soacha,R. Bogotá,1989,13.6,29.5,107.1,21.1,88.1,37.0,14.7,23.8,38.3,43.6,34.0,26.6
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,1981,19.3,20.3,62.5,3.7,97.1,100.2,34.8,73.7,46.9,110.5,156.7,23.5
Bojacá,2120075,1014937,970678,Bojacá,R. Bojacá,1969,72.0,7.0,19.9,77.0,88.0,18.4,16.0,28.0,107.5,180.0,67.5,20.5
Bojacá,2120075,1014937,970678,Bojacá,R. Bojacá,1979,18.0,4.0,37.0,86.0,89.5,72.8,41.0,57.5,82.0,189.0,95.5,44.0
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,2002,2.5,38.0,182.0,18.6,14.6,10.5,8.0,8.0,10.4,21.8,15.2,6.3
Villapinzón,2120043,1068230,1052450,Villapinzón,R. Bogotá,1958,15.2,7.3,50.4,53.3,51.4,60.0,71.5,75.0,19.0,59.4,56.2,67.4
San José,2120080,1026900,1020940,Guasca,Emb. Tominé,1969,0.0,0.0,0.0,133.3,89.6,59.4,63.5,77.0,40.2,216.9,77.2,16.1
Bojacá,2120075,1014937,970678,Bojacá,R. Bojacá,1982,15.0,48.5,83.0,108.0,33.0,43.0,23.5,14.5,22.0,64.5,90.5,20.0
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,1966,3.0,8.0,46.0,55.0,76.0,68.0,43.0,67.0,55.0,57.0,71.0,65.0
América,2120215,1107160,1132748,Viotá,Lag. Tota,2011,56.8,242.4,283.1,622.8,296.1,103.1,87.7,95.4,59.5,376.0,345.3,398.1
Central No. 2,2401068,1132840,1040390,Puente Nacional,R. Suárez,1995,60.7,39.0,238.7,268.5,229.7,314.9,276.1,296.4,164.3,305.8,349.6,311.1
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,1965,12.0,11.5,11.5,195.0,145.0,34.0,93.0,10.0,30.0,134.0,98.0,17.0
La Candelaria,2401026,1102050,1052390,Raquira,R. Sutamarchán,1996,42.0,35.6,0.0,84.6,52.9,90.0,57.5,19.8,6.1,152.1,64.8,58.6
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,1972,123.5,62.5,203.5,281.0,142.0,49.5,83.5,42.0,47.5,35.5,129.8,69.0
Villapinzón,2120043,1068230,1052450,Villapinzón,R. Bogotá,1954,24.8,12.1,10.9,48.0,18.1,43.8,108.7,60.5,26.6,176.1,98.4,41.7
San José,2120080,1026900,1020940,Guasca,Emb. Tominé,1961,56.4,23.7,111.2,109.5,26.2,117.1,71.2,48.7,4.2,107.0,52.9,1.6
Central No. 2,2401068,1132840,1040390,Puente Nacional,R. Suárez,1975,42.2,179.0,304.2,277.7,605.8,191.4,373.5,272.6,281.7,431.7,392.9,199.5
Socotá,2401037,1089260,1017290,Carmen de Carupa,R. Simijaca,1972,110.0,48.0,108.5,380.0,186.5,64.5,70.5,47.0,34.0,58.0,77.5,114.5
Checua,2120540,1057500,1024110,Nemocón,R. Checua,2007,2.9,36.9,27.6,72.9,48.3,46.6,19.9,67.4,24.2,96.0,48.6,43.0
Checua,2120540,1057500,1024110,Nemocón,R. Checua,1973,0.8,43.4,20.2,74.3,24.1,52.8,45.0,48.8,132.5,95.1,119.4,78.0
Carupa Hospital,2401002,1083120,1019840,Carmen de Carupa,R. Ubaté,1981,12.9,31.9,47.3,170.6,167.0,36.7,15.7,45.7,54.2,127.8,83.6,26.1
Monserrate,2401036,1088870,1030320,Fúquene,Lag. Fúquene,1970,11.0,65.0,17.5,88.0,98.0,41.0,60.5,36.5,91.0,129.5,116.5,19.0
Monserrate,2401036,1088870,1030320,Fúquene,Lag. Fúquene,1977,29.0,9.0,35.0,159.0,43.5,43.5,28.5,50.0,100.0,138.0,185.5,53.0
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,2006,0.0,0.0,282.0,209.7,173.1,73.0,28.5,30.0,55.3,169.5,92.6,52.9
Peñas Blancas,2120182,995200,967200,El Colegio,R. Bogotá,2003,32.2,77.8,144.8,238.7,63.8,0.0,176.8,54.8,90.7,261.0,164.3,157.8
La Tribuna,2120185,1028700,964200,Facatativá,R. Bojacá,2010,10.4,47.7,36.4,130.7,110.3,41.9,134.6,37.5,64.0,215.4,247.5,0.0
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1949,23.5,20.3,39.2,60.9,108.8,114.3,73.1,30.6,60.9,72.2,88.6,9.9
La Candelaria,2401026,1102050,1052390,Raquira,R. Sutamarchán,1975,2.5,143.3,98.4,106.8,41.0,36.1,42.9,64.7,59.0,135.1,81.8,83.4
La Iberia,2120548,1048900,1038800,Chocontá,Emb. Sisga,1963,5.9,32.0,4.2,125.6,198.6,92.2,112.9,103.5,60.4,51.0,110.8,12.8
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,2001,65.0,39.9,161.5,22.3,60.9,22.8,29.2,11.8,91.7,106.6,123.3,159.0
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1974,20.0,73.0,109.5,133.5,105.0,106.5,33.0,31.0,131.0,168.0,172.0,8.0
Central No. 2,2401068,1132840,1040390,Puente Nacional,R. Suárez,2008,217.2,140.9,226.4,274.6,444.0,229.4,153.2,500.5,280.9,427.1,359.8,57.7
Lag del Indio,2120184,978500,959200,Viotá,R. Calandaima,2013,225.7,280.8,189.1,341.9,238.2,40.3,52.0,51.3,55.7,98.0,434.3,348.6
Pedro Palo,2120178,1009920,965470,Tena,R. Bogotá,2011,54.2,169.8,129.1,247.1,161.5,107.9,25.2,119.0,45.5,309.7,297.4,186.5
Darío Valencia,2120183,1000400,960600,El Colegio,R. Bogotá,1998,11.0,65.0,197.5,142.0,90.2,71.0,109.0,44.4,89.0,155.5,68.0,191.1
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1994,65.4,77.1,82.1,167.4,84.0,66.6,29.2,20.2,98.8,161.1,158.4,32.0
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,1970,56.6,38.0,34.1,112.3,138.5,37.5,31.1,29.9,75.0,182.4,123.6,36.7
El Consuelo,2120096,1043500,1032500,Sesquile,Emb. Tominé,1974,36.8,22.7,106.0,77.1,157.3,69.1,134.8,40.8,65.7,103.4,69.0,1.2
Guerrero,2120214,1057250,1003780,Zipaquirá,R. Frío,2001,0.0,0.0,88.0,1.0,157.0,155.0,78.4,219.4,123.5,82.2,80.3,55.2
El Fute,2120166,1002150,977280,Soacha,R. Bogotá,2003,12.2,24.2,72.5,112.0,6.2,0.0,0.0,15.3,32.4,122.7,102.9,44.6
La María,2120186,1033300,1031172,Guasca,R. Aves,1996,0.0,56.9,142.7,75.7,119.1,68.2,164.9,84.0,40.9,67.6,11.5,54.0
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1961,29.5,11.6,90.7,102.4,34.5,70.9,50.9,27.1,20.7,126.9,122.9,43.4
Sta Teresa,2120103,1017300,1017200,La Calera,R. Teusacá,1976,30.0,0.0,60.0,60.0,120.0,120.0,30.0,30.0,60.0,165.0,45.0,15.0
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,2000,58.1,69.8,19.3,37.8,102.7,91.7,62.8,162.5,81.9,100.8,72.1,36.0
San Gregorio,2120180,1011130,955600,Cachipay,R. Curí,2003,15.6,77.1,117.3,113.0,5.5,0.0,8.0,38.5,75.0,151.0,189.0,57.5
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,2000,88.2,37.8,131.7,39.6,85.1,71.9,59.7,66.6,107.2,72.9,67.9,22.9
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,1963,14.5,48.0,16.0,102.0,182.5,54.5,86.5,59.0,17.0,90.5,95.0,6.0
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,1933,20.1,1.6,47.5,94.1,97.6,97.9,25.4,103.1,63.8,168.6,254.4,106.2
Checua,2120540,1057500,1024110,Nemocón,R. Checua,1971,47.5,27.7,74.1,98.8,79.0,35.0,33.6,44.5,40.0,46.5,60.2,28.8
Darío Valencia,2120183,1000400,960600,El Colegio,R. Bogotá,2002,39.5,47.5,122.2,170.5,162.8,89.2,65.2,19.0,56.5,176.1,117.3,247.0
Checua,2120540,1057500,1024110,Nemocón,R. Checua,2001,0.2,42.8,26.9,12.6,50.0,10.2,47.7,34.9,51.8,30.4,49.0,31.1
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,2003,16.0,0.0,12.3,53.9,83.8,34.1,59.4,43.8,61.7,112.4,0.0,122.0
El Consuelo,2120096,1043500,1032500,Sesquile,Emb. Tominé,2012,65.1,21.3,101.3,298.0,98.5,91.9,206.7,83.4,65.7,169.5,83.7,30.7
Paloquemao,2120652,1018150,967050,Zipacón,R. Apulo,2003,30.2,120.1,110.6,202.1,0.0,4.6,65.6,68.7,54.4,287.2,231.6,64.8
Parque Sopó,2120134,1036950,1010170,Sopó,R. Teusacá,2008,46.3,43.3,66.8,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Puente,2401038,1084730,1045230,Guachetá,R. Lenguazaque,1981,43.9,49.2,26.7,216.5,106.8,32.4,12.4,42.5,28.9,56.7,137.1,36.6
Anclaje 14,2120177,1000500,963800,El Colegio,R. Bogotá,2006,45.3,121.1,145.1,261.7,143.3,72.6,21.3,20.4,41.4,158.8,191.9,87.3
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1991,0.0,4.2,153.4,139.4,156.5,58.3,34.0,17.0,105.6,66.5,81.8,33.8
Central No. 2,2401068,1132840,1040390,Puente Nacional,R. Suárez,1980,20.8,86.9,100.2,228.2,189.6,171.9,29.7,115.2,260.4,421.2,325.3,156.9
La Boyera,2401511,1077900,1025200,Ubaté,R. Ubaté,1998,1.5,56.4,144.4,78.2,139.0,34.0,55.0,65.0,31.0,152.0,106.1,67.8
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,1978,0.6,29.5,31.5,154.0,81.9,67.0,60.5,53.6,53.2,68.0,31.8,38.2
Campobello,2120173,1018200,974300,Madrid,R. Bojacá,2009,65.1,59.2,89.2,58.5,62.3,67.1,53.6,18.9,14.3,107.7,64.3,9.7
Campobello,2120173,1018200,974300,Madrid,R. Bojacá,2011,15.4,36.3,117.6,118.5,154.2,37.8,44.7,20.7,39.3,138.2,190.8,46.9
Lag del Indio,2120184,978500,959200,Viotá,R. Calandaima,2003,22.9,57.0,96.5,170.2,48.5,37.9,100.6,145.8,100.4,315.8,373.7,83.1
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,1997,65.4,26.8,37.2,31.9,44.8,79.5,96.9,39.8,36.6,50.8,69.7,5.2
La Iberia,2120548,1048900,1038800,Chocontá,Emb. Sisga,2002,8.7,17.3,65.7,84.5,88.9,99.4,68.0,140.0,49.3,42.6,32.3,11.0
La Boyera,2401511,1077900,1025200,Ubaté,R. Ubaté,2007,21.0,10.3,70.1,74.6,61.0,29.6,42.7,56.8,6.3,159.9,92.1,93.9
Sta Teresa,2120103,1017300,1017200,La Calera,R. Teusacá,1992,29.6,25.6,25.8,53.7,66.6,61.1,133.2,83.2,49.9,54.3,153.7,43.1
El Fute,2120166,1002150,977280,Soacha,R. Bogotá,1977,5.6,10.1,65.7,93.5,16.7,15.7,24.5,36.2,55.6,97.9,73.6,1.4
El Puente,2401038,1084730,1045230,Guachetá,R. Lenguazaque,1984,32.7,91.8,79.5,107.5,68.5,61.6,30.6,78.2,2.3,0.0,109.5,16.5
La Casita,2120112,1004320,1005400,La Calera,R. Teusacá,1977,0.0,12.0,58.0,113.0,26.0,44.0,94.0,60.0,72.0,89.0,101.0,45.0
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1978,6.6,11.1,52.5,153.0,109.6,66.6,29.1,16.3,50.6,89.2,29.6,29.8
La Candelaria,2401026,1102050,1052390,Raquira,R. Sutamarchán,2010,0.0,33.8,62.9,103.6,221.9,54.8,142.3,50.3,99.5,88.7,53.6,31.0
Villapinzón,2120043,1068230,1052450,Villapinzón,R. Bogotá,1955,32.5,48.0,91.9,77.7,79.9,68.5,82.8,30.7,48.5,114.8,99.4,80.6
Apostólica,2120051,989870,971174,Sibaté,Emb. Muña,1973,0.0,5.9,38.3,31.1,57.7,42.6,19.2,69.4,134.8,68.1,94.9,127.2
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,2004,18.5,25.1,23.5,110.6,126.3,74.6,73.3,65.2,55.5,107.5,53.5,67.7
Monserrate,2401036,1088870,1030320,Fúquene,Lag. Fúquene,1963,21.5,74.5,106.5,88.0,162.5,52.0,41.6,29.0,36.5,68.0,145.5,6.5
Manjui,2120174,1022500,965100,Facatativá,R. Bojacá,1994,40.8,28.6,48.6,8.6,8.4,9.2,17.4,12.3,12.2,97.3,36.5,8.0
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2011,65.5,126.0,190.8,323.4,165.8,64.4,64.6,89.1,101.1,221.5,250.0,165.6
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1996,30.2,67.8,74.1,67.2,109.0,66.1,54.9,64.6,26.9,119.4,35.2,24.5
Paloquemao,2120652,1018150,967050,Zipacón,R. Apulo,1996,160.5,90.5,227.6,101.3,167.2,75.1,104.4,42.4,87.7,304.1,105.2,125.5
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,1990,7.3,57.1,69.9,112.4,132.2,73.1,74.3,45.0,34.7,123.5,57.8,72.2
Mesitas,2120646,997800,959500,El Colegio,R. Bogotá,2009,87.7,64.5,211.7,28.7,137.1,131.8,65.6,34.5,77.1,109.1,122.3,35.9
La Candelaria,2401026,1102050,1052390,Raquira,R. Sutamarchán,2008,58.8,80.3,58.5,0.0,56.4,37.3,57.4,87.7,68.6,103.4,157.1,69.5
Col José de Caldas,2120190,983520,949766,Viotá,R. Calandaima,1998,57.2,43.3,131.9,197.8,195.0,28.5,43.4,88.0,89.2,357.9,161.1,119.1
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,1949,8.4,143.9,247.0,161.1,102.0,18.6,3.0,0.0,0.0,0.0,0.0,9.0
Guerrero,2120214,1057250,1003780,Zipaquirá,R. Frío,2006,67.0,50.7,148.3,249.7,188.0,99.3,0.0,61.0,61.0,113.6,129.1,43.2
Guatavita,2120562,1034500,1023500,Guatavita,Emb. Tominé,1947,45.2,36.8,20.7,23.7,31.4,75.3,72.8,46.1,65.6,149.0,29.8,3.2
La Candelaria,2401026,1102050,1052390,Raquira,R. Sutamarchán,1970,11.9,85.8,31.9,92.7,103.0,22.7,66.7,24.8,91.9,148.4,99.9,47.9
Bojacá,2120075,1014937,970678,Bojacá,R. Bojacá,1974,55.3,34.0,77.2,71.2,39.1,25.0,8.7,44.0,57.5,67.5,82.1,11.4
El Consuelo,2120096,1043500,1032500,Sesquile,Emb. Tominé,1998,5.1,25.4,43.2,36.3,300.0,174.8,171.7,66.7,83.6,73.5,47.0,51.4
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,2001,53.0,35.3,83.3,30.1,88.3,72.2,37.4,31.6,86.5,73.8,104.6,76.9
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,1980,96.0,142.0,58.0,77.1,74.1,76.3,21.9,36.3,45.5,91.8,73.7,58.6
La Candelaria,2401026,1102050,1052390,Raquira,R. Sutamarchán,2009,84.4,40.0,94.5,54.3,57.4,20.8,23.0,17.9,29.5,130.1,4.6,52.6
Univ. Fusagasugá,2119514,967023,982265,Fusagasugá,R. Subia,2004,136.2,52.8,56.2,107.5,112.0,24.9,59.9,0.0,0.0,0.0,0.0,0.0
Checua,2120540,1057500,1024110,Nemocón,R. Checua,1991,14.9,13.8,148.1,40.7,39.1,20.2,52.7,66.6,19.7,58.5,127.1,40.5
La Iberia,2120548,1048900,1038800,Chocontá,Emb. Sisga,1980,0.0,0.0,16.4,87.1,75.8,162.3,94.4,89.8,61.2,68.4,27.1,23.6
La Casita,2120112,1004320,1005400,La Calera,R. Teusacá,2013,23.5,129.3,68.0,78.2,166.8,24.4,127.2,76.5,43.9,59.7,246.1,75.5
El Consuelo,2120096,1043500,1032500,Sesquile,Emb. Tominé,1973,6.1,71.1,14.8,58.8,83.5,73.0,55.8,80.2,114.4,72.2,94.4,75.2
Villapinzón,2120043,1068230,1052450,Villapinzón,R. Bogotá,1956,39.9,56.5,92.1,25.5,56.0,119.6,59.6,80.4,71.1,134.9,33.2,83.9
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1962,32.2,10.0,73.0,74.3,98.4,93.6,31.1,52.8,48.5,53.1,53.3,51.9
Apostólica,2120051,989870,971174,Sibaté,Emb. Muña,1999,32.9,24.3,52.4,80.5,32.2,52.6,12.9,68.1,89.3,97.9,84.0,60.3
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1980,3.7,47.1,41.7,60.5,112.7,138.5,7.6,15.6,38.5,164.5,84.7,48.0
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,2006,50.5,2.4,96.7,161.2,121.8,125.4,54.1,55.6,28.3,88.3,95.2,39.8
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,1971,117.2,58.1,221.4,252.6,198.1,40.9,22.0,48.9,58.2,156.5,143.1,94.4
El Fute,2120166,1002150,977280,Soacha,R. Bogotá,1985,13.0,13.0,42.0,82.0,87.0,16.0,20.0,34.0,99.0,77.0,82.0,31.0
Bombas Sesquilé,2120187,1049890,1031100,Sesquilé,Emb. Tominé,1991,39.5,13.6,101.9,36.4,35.0,29.0,110.6,65.4,22.6,83.7,118.3,20.4
El Fute,2120166,1002150,977280,Soacha,R. Bogotá,1992,46.8,16.1,21.1,66.6,5.1,4.5,25.1,28.2,29.4,17.2,87.5,27.7
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1989,101.0,86.0,123.0,63.0,75.0,127.0,18.0,103.0,93.0,126.0,71.5,41.5
Bombas Sesquilé,2120187,1049890,1031100,Sesquilé,Emb. Tominé,1998,1.8,3.8,55.6,20.9,19.3,3.7,2.9,16.0,44.5,28.7,9.5,2.0
Monserrate,2401036,1088870,1030320,Fúquene,Lag. Fúquene,1999,51.5,113.0,126.0,86.5,38.5,85.5,43.5,82.6,134.0,192.6,78.0,133.1
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,1994,53.5,175.2,104.8,86.1,63.7,50.3,17.6,29.3,38.7,74.9,151.3,8.2
Peñas Blancas,2120182,995200,967200,El Colegio,R. Bogotá,2012,183.8,74.8,100.9,248.2,79.0,50.0,56.0,88.2,36.5,269.6,158.2,99.1
Manjui,2120174,1022500,965100,Facatativá,R. Bojacá,2010,0.0,9.7,0.0,232.0,147.7,61.6,123.2,27.0,50.1,106.5,144.5,46.5
Sta Teresa,2120103,1017300,1017200,La Calera,R. Teusacá,1982,39.0,39.2,92.2,190.8,44.6,17.4,73.9,73.8,44.0,92.2,63.9,33.5
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,1991,15.0,52.0,70.0,80.0,125.0,80.0,30.0,69.0,50.0,90.0,37.5,133.0
Darío Valencia,2120183,1000400,960600,El Colegio,R. Bogotá,1993,39.0,0.0,0.0,86.9,187.0,10.5,44.7,26.2,144.5,74.0,193.8,82.4
San José,2120080,1026900,1020940,Guasca,Emb. Tominé,1962,24.3,16.1,55.1,70.1,97.4,113.9,67.9,64.9,60.0,119.9,97.9,67.9
La Tribuna,2120185,1028700,964200,Facatativá,R. Bojacá,1998,6.0,131.9,57.4,45.3,134.8,35.0,49.3,54.2,111.8,119.8,181.0,128.8
Checua,2120540,1057500,1024110,Nemocón,R. Checua,1975,8.3,51.0,52.6,101.7,61.9,45.6,32.6,35.2,73.0,84.6,53.1,83.8
Pedro Palo,2120178,1009920,965470,Tena,R. Bogotá,1996,53.8,46.0,196.0,85.0,162.0,55.0,0.0,139.0,14.5,64.5,76.0,33.5
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,1989,79.6,78.9,70.4,77.4,76.9,77.0,95.6,67.9,96.8,74.5,79.1,91.2
Guerrero,2120214,1057250,1003780,Zipaquirá,R. Frío,2007,27.3,16.8,0.0,146.5,52.8,93.1,61.7,120.1,31.8,167.4,113.6,137.4
Tesoro,2120069,1022540,972900,Facatativá,R. Bojacá,1971,0.0,54.5,145.0,55.5,149.0,47.0,35.5,56.5,68.5,155.0,74.5,18.5
Venecia,2120629,1027480,964155,Facatativá,R. Bojacá,1995,7.8,38.0,159.4,142.3,90.7,75.0,52.7,192.3,72.5,76.7,87.4,58.0
Manjui,2120174,1022500,965100,Facatativá,R. Bojacá,2003,2.5,56.2,84.0,120.0,30.0,4.0,53.4,48.3,69.4,165.9,113.0,62.5
Manjui,2120174,1022500,965100,Facatativá,R. Bojacá,1980,29.0,55.5,24.5,55.0,49.0,59.5,18.5,26.5,38.0,94.5,47.0,41.0
Boquemonte,2120661,1000000,1000000,Soacha,R. Bogotá,2011,22.8,136.8,135.6,230.7,194.2,38.2,39.4,54.2,47.7,147.1,204.5,103.1
Villa Paula,2120188,1036980,998200,Tabio,R. Chicú,2006,58.8,22.9,64.8,96.4,175.4,99.2,42.7,43.9,42.1,8.1,58.2,8.9
Mesitas,2120646,997800,959500,El Colegio,R. Bogotá,1994,144.0,122.2,186.9,243.2,182.0,61.4,69.0,68.8,47.9,186.7,151.4,29.8
